bow
0.142375363743231,0.5049552320415556
0.142375363743231,0.5049552320415556
0.14349228832231664,0.49853051739457316
0.14440762404643817,0.4437837468389037
0.13428709469615632,0.3419451848814162
0.12897839227866278,0.2639600847515549
0.10308385308385308,0.08133415350967124
0.052444444444444446,0.004032533661403869
0.0,0.0
0,0.0
0,0.0

tfidf
0.29069411884619306,0.19492857631057345
0.29069411884619306,0.19492857631057345
0.42783505154639173,0.1191306130818126
0.6454363089267804,0.08796391224113184
0.7441457068516912,0.05864260816075456
0.7846607669616519,0.036361150980794205
0.6021505376344086,0.003827489576925706
0.0,0.0
0,0.0
0,0.0
0,0.0

lsi
0.14452677336494762,0.9998633039436812
0.14452677336494762,0.9998633039436812
0.14570156478779248,0.9997949559155218
0.14695009242144177,0.9997949559155218
0.14840215075580807,0.9997949559155218
0.1501190525062605,0.9997266078873625
0.16103561438671454,0.9994532157747249
0.19717777327661873,0.9980179071833778
0.2552224931156052,0.994532157747249
0.36086912986882946,0.9853051739457317
0.6247113163972287,0.961383364089946

lda
0.30248463799091635,0.7738363748205864
0.30248463799091635,0.7738363748205864
0.2848150665961679,0.7731528945389925
0.2991181847510485,0.7604401613013465
0.40471920188319693,0.9870822226778757
0.4231254585473221,0.9854418700020504
0.3684588099318481,0.6318775203335384
0.6287059249536052,0.9493541111338938
0.7277137659187386,0.9021939717039164
0.3027104821300072,0.08625521153714716
0.19881305637982197,0.018317271546715877

doc2vec
0.1388909345312615,0.5156175244344201
0.1388909345312615,0.5156175244344201
0.13859711943980266,0.4761807121864534
0.13813005836786946,0.4351035472626615
0.13853712050750042,0.3970336955778826
0.1379428330789072,0.3582120155833504
0.14040224643594298,0.19991798236620872
0.13323741007194245,0.03164513703779646
0.13360323886639677,0.002255484929259791
0.1111111111111111,6.83480281593876e-05
0,0.0

