bow
0.5449562457928647,0.45987178446806787
0.5449562457928647,0.45987178446806787
0.6006908462867012,0.4233547025886554
0.6984179301252472,0.34390976223322245
0.7868668758404302,0.2849143877302605
0.8644319193117769,0.2364683924369066
0.9608108108108108,0.05769698936947172
1.0,0.00016229814168627768
0,0.0
0,0.0
0,0.0

tfidf
0.5785694170656153,0.33344153209445754
0.5785694170656153,0.33344153209445754
0.5931693989071039,0.17617463280045442
0.5438485804416404,0.06995049906678569
0.4292763157894737,0.021179907490059238
0.3073770491803279,0.006086180313235413
0.7391304347826086,0.0013795342043333603
1.0,8.114907084313884e-05
0,0.0
0,0.0
0,0.0

lsi
0.14414094232331437,0.9215288484946847
0.14414094232331437,0.9215288484946847
0.15792073618246485,0.9079769536638805
0.17682154255745697,0.8946685060456058
0.20154765439429928,0.881360058427331
0.23158464034613305,0.8687008033758014
0.41349502748520833,0.7996429440882902
0.6461897356143079,0.6743487787064838
0.7589860793683774,0.5928751115799724
0.8342907092907093,0.5421569423030106
0.88209796272215,0.49541507749736263

lda
0.2475619295958279,0.7704292785847602
0.2475619295958279,0.7704292785847602
0.26419035253605805,0.7595553030917797
0.277849141150112,0.7547675079120344
0.28921476468007773,0.7490059238821716
0.3001275051492464,0.7449484703400147
0.3473985268766651,0.7195488111661121
0.3794999282879954,0.6441613243528361
0.3919778060339845,0.5503529984581677
0.4036424321578871,0.4514322811003814
0.4142558051008755,0.3532419053801834

doc2vec
0.16657184121843407,0.9265600908869593
0.16657184121843407,0.9265600908869593
0.1735809379493761,0.9109794692850767
0.18163137822198844,0.8966160837458411
0.1907900533986571,0.8785198409478211
0.20046209495672596,0.8589629148746247
0.2743991205918179,0.7494928183072304
0.5879282528233842,0.5027184938732452
0.9000266595574513,0.27395926316643676
0.9886246122026887,0.07757851172604073
1.0,0.005355838675647164

